200 100
NETWORK_TREE :
72 13.0 5.0 4.0 1.0 3.0 1.0 4.0 4.0 3.0 2.0 4.0 3.0 2.0 3.0 5.0 2.0 3.0 4.0 3.0 1.0 4.0 3.0 5.0 2.0 1.0 3.0 5.0 4.0 3.0 1.0 2.0 3.0 5.0 4.0 2.0 4.0 5.0 2.0 1.0 2.0 3.0 2.0 1.0 1.0 4.0 3.0 3.0 2.0 2.0 2.0 3.0 1.0 3.0 5.0 3.0 5.0 4.0 5.0 2.0 4.0 3.0 4.0 1.0 4.0 5.0 1.0 1.0 5.0 2.0 2.0 3.0 5.0 3.0 4.0 4.0 5.0 5.0 3.0 5.0 3.0 2.0 5.0 5.0 4.0 1.0 5.0 3.0 4.0 3.0 5.0 1.0 1.0 1.0 1.0 5.0 4.0 2.0 3.0 2.0 2.0 5.0  
151 12.0 3.0 1.0 2.0 4.0 5.0 2.0 3.0 4.0 4.0 5.0 4.0 2.0 1.0 2.0 5.0 4.0 1.0 3.0 1.0 3.0 5.0 1.0 4.0 3.0 4.0 2.0 4.0 3.0 5.0 2.0 2.0 5.0 1.0 3.0 1.0 3.0 1.0 1.0 2.0 1.0 3.0 2.0 4.0 4.0 5.0 4.0 5.0 2.0 5.0 5.0 4.0 2.0 5.0 5.0 5.0 5.0 5.0 3.0 3.0 3.0 2.0 3.0 1.0 2.0 4.0 3.0 3.0 1.0 1.0 5.0 5.0 5.0 1.0 3.0 5.0 2.0 5.0 5.0 5.0 4.0 4.0 4.0 4.0 4.0 2.0 4.0 2.0 5.0 1.0 3.0 3.0 5.0 5.0 5.0 1.0 1.0 5.0 4.0 1.0 5.0  
186 6.0 2.0 3.0 4.0 1.0 1.0 2.0 2.0 2.0 5.0 3.0 1.0 3.0 5.0 1.0 5.0 2.0 5.0 1.0 5.0 1.0 1.0 3.0 1.0 1.0 5.0 4.0 2.0 3.0 2.0 5.0 5.0 2.0 1.0 1.0 5.0 5.0 5.0 1.0 2.0 1.0 5.0 4.0 4.0 5.0 2.0 5.0 2.0 2.0 4.0 4.0 3.0 4.0 4.0 4.0 1.0 2.0 3.0 1.0 5.0 3.0 2.0 3.0 1.0 5.0 5.0 1.0 1.0 5.0 4.0 2.0 4.0 4.0 2.0 4.0 1.0 2.0 3.0 1.0 4.0 2.0 3.0 4.0 3.0 1.0 4.0 3.0 4.0 5.0 1.0 2.0 3.0 5.0 3.0 2.0 3.0 4.0 5.0 3.0 3.0 4.0  
92 11.0 5.0 3.0 3.0 4.0 1.0 1.0 5.0 4.0 4.0 4.0 1.0 3.0 5.0 4.0 1.0 4.0 2.0 3.0 3.0 4.0 4.0 2.0 3.0 1.0 5.0 4.0 3.0 2.0 3.0 3.0 2.0 4.0 5.0 3.0 4.0 1.0 2.0 1.0 2.0 5.0 2.0 5.0 2.0 3.0 5.0 5.0 3.0 5.0 4.0 2.0 2.0 3.0 4.0 1.0 1.0 5.0 2.0 4.0 5.0 1.0 1.0 2.0 5.0 2.0 2.0 1.0 4.0 3.0 3.0 4.0 5.0 3.0 1.0 5.0 4.0 4.0 2.0 2.0 2.0 5.0 5.0 3.0 1.0 4.0 5.0 5.0 3.0 1.0 5.0 3.0 1.0 2.0 5.0 1.0 1.0 1.0 5.0 4.0 2.0 3.0  
86 14.0 5.0 2.0 2.0 4.0 1.0 2.0 5.0 3.0 4.0 3.0 2.0 4.0 1.0 5.0 2.0 1.0 4.0 4.0 5.0 4.0 1.0 2.0 5.0 4.0 1.0 4.0 2.0 2.0 2.0 3.0 2.0 1.0 3.0 5.0 2.0 5.0 3.0 2.0 3.0 4.0 4.0 2.0 5.0 2.0 3.0 2.0 1.0 2.0 3.0 4.0 5.0 1.0 3.0 3.0 1.0 5.0 2.0 2.0 1.0 3.0 1.0 1.0 5.0 1.0 5.0 1.0 3.0 3.0 2.0 1.0 5.0 3.0 5.0 3.0 4.0 2.0 1.0 4.0 3.0 3.0 2.0 1.0 1.0 2.0 5.0 3.0 5.0 2.0 3.0 2.0 3.0 2.0 1.0 1.0 3.0 3.0 2.0 1.0 2.0 2.0  
170 7.0 4.0 5.0 1.0 4.0 4.0 4.0 5.0 1.0 1.0 1.0 3.0 5.0 1.0 2.0 4.0 1.0 2.0 3.0 1.0 1.0 1.0 4.0 2.0 2.0 4.0 5.0 3.0 1.0 4.0 5.0 4.0 2.0 3.0 4.0 3.0 1.0 1.0 5.0 5.0 1.0 3.0 2.0 4.0 4.0 1.0 2.0 4.0 1.0 2.0 2.0 5.0 3.0 3.0 5.0 4.0 3.0 4.0 4.0 2.0 5.0 1.0 3.0 4.0 2.0 5.0 5.0 5.0 2.0 3.0 1.0 3.0 5.0 1.0 2.0 4.0 3.0 2.0 1.0 4.0 3.0 5.0 4.0 5.0 3.0 4.0 4.0 3.0 2.0 4.0 2.0 1.0 3.0 5.0 3.0 1.0 5.0 2.0 4.0 2.0 5.0  
34 14.0 2.0 3.0 1.0 3.0 5.0 5.0 4.0 3.0 2.0 1.0 2.0 5.0 3.0 3.0 4.0 3.0 1.0 2.0 2.0 1.0 5.0 1.0 4.0 5.0 1.0 2.0 3.0 3.0 4.0 2.0 5.0 5.0 1.0 3.0 5.0 3.0 2.0 1.0 5.0 3.0 3.0 3.0 1.0 3.0 4.0 1.0 1.0 5.0 3.0 4.0 2.0 5.0 4.0 4.0 4.0 3.0 5.0 5.0 2.0 1.0 1.0 5.0 3.0 5.0 1.0 4.0 1.0 4.0 2.0 3.0 4.0 4.0 2.0 1.0 1.0 4.0 2.0 5.0 4.0 1.0 1.0 4.0 2.0 3.0 5.0 1.0 4.0 2.0 3.0 5.0 4.0 2.0 3.0 4.0 3.0 5.0 4.0 5.0 5.0 5.0  
162 13.0 3.0 5.0 5.0 5.0 2.0 3.0 1.0 4.0 5.0 2.0 1.0 4.0 3.0 5.0 3.0 4.0 2.0 5.0 3.0 3.0 2.0 2.0 1.0 1.0 1.0 3.0 4.0 5.0 5.0 5.0 3.0 2.0 2.0 5.0 5.0 4.0 5.0 4.0 2.0 2.0 2.0 1.0 3.0 2.0 3.0 5.0 1.0 4.0 4.0 4.0 4.0 3.0 4.0 4.0 3.0 1.0 1.0 5.0 5.0 2.0 4.0 5.0 4.0 5.0 2.0 5.0 4.0 1.0 5.0 3.0 4.0 5.0 1.0 4.0 5.0 2.0 3.0 1.0 1.0 5.0 1.0 1.0 1.0 2.0 1.0 5.0 2.0 5.0 4.0 2.0 2.0 2.0 5.0 4.0 3.0 4.0 5.0 4.0 5.0 4.0  
8 9.0 1.0 5.0 2.0 3.0 5.0 2.0 3.0 1.0 1.0 1.0 1.0 4.0 5.0 3.0 3.0 1.0 5.0 4.0 1.0 1.0 3.0 4.0 2.0 1.0 2.0 5.0 5.0 4.0 3.0 1.0 2.0 5.0 5.0 2.0 1.0 2.0 1.0 5.0 4.0 3.0 1.0 1.0 2.0 2.0 3.0 3.0 3.0 5.0 3.0 1.0 4.0 1.0 3.0 2.0 1.0 4.0 5.0 1.0 5.0 2.0 4.0 4.0 2.0 5.0 1.0 4.0 3.0 4.0 2.0 4.0 2.0 4.0 4.0 3.0 4.0 5.0 4.0 3.0 4.0 1.0 1.0 2.0 5.0 1.0 3.0 3.0 5.0 4.0 1.0 2.0 4.0 2.0 4.0 4.0 5.0 3.0 4.0 5.0 4.0 3.0  
79 7.0 5.0 5.0 5.0 3.0 3.0 1.0 2.0 2.0 5.0 1.0 5.0 2.0 3.0 1.0 5.0 5.0 1.0 4.0 4.0 5.0 1.0 2.0 2.0 3.0 1.0 1.0 1.0 1.0 1.0 5.0 3.0 1.0 4.0 4.0 3.0 1.0 1.0 2.0 4.0 4.0 1.0 3.0 4.0 1.0 5.0 5.0 5.0 1.0 1.0 1.0 1.0 4.0 1.0 5.0 3.0 2.0 1.0 4.0 1.0 1.0 1.0 1.0 1.0 5.0 5.0 1.0 2.0 3.0 3.0 3.0 5.0 5.0 5.0 5.0 1.0 3.0 2.0 4.0 3.0 5.0 2.0 5.0 1.0 4.0 1.0 2.0 1.0 3.0 5.0 5.0 3.0 2.0 2.0 5.0 2.0 3.0 5.0 2.0 2.0 5.0  
71 14.0 2.0 3.0 4.0 3.0 5.0 5.0 1.0 2.0 3.0 5.0 1.0 3.0 4.0 2.0 2.0 5.0 1.0 5.0 2.0 4.0 1.0 3.0 4.0 1.0 5.0 1.0 2.0 5.0 1.0 4.0 4.0 2.0 5.0 3.0 5.0 4.0 3.0 3.0 5.0 2.0 1.0 1.0 2.0 5.0 5.0 5.0 1.0 1.0 4.0 5.0 3.0 4.0 4.0 1.0 4.0 2.0 1.0 1.0 2.0 2.0 5.0 3.0 3.0 5.0 1.0 4.0 4.0 4.0 5.0 1.0 4.0 5.0 5.0 5.0 5.0 4.0 2.0 3.0 4.0 2.0 2.0 4.0 3.0 2.0 1.0 3.0 2.0 2.0 1.0 4.0 2.0 5.0 1.0 1.0 3.0 1.0 3.0 5.0 1.0 5.0  
103 8.0 1.0 5.0 2.0 5.0 3.0 3.0 4.0 5.0 3.0 3.0 1.0 5.0 3.0 4.0 2.0 1.0 1.0 5.0 4.0 2.0 3.0 2.0 4.0 2.0 3.0 5.0 5.0 5.0 2.0 1.0 5.0 3.0 1.0 1.0 3.0 3.0 1.0 4.0 2.0 1.0 1.0 3.0 5.0 1.0 5.0 1.0 3.0 4.0 4.0 2.0 3.0 1.0 1.0 3.0 1.0 3.0 4.0 4.0 5.0 1.0 5.0 4.0 3.0 3.0 1.0 2.0 2.0 1.0 4.0 5.0 2.0 5.0 4.0 4.0 2.0 4.0 1.0 1.0 4.0 2.0 5.0 5.0 1.0 4.0 2.0 4.0 3.0 4.0 4.0 1.0 1.0 1.0 5.0 2.0 1.0 5.0 2.0 1.0 1.0 1.0  
84 13.0 4.0 3.0 5.0 1.0 4.0 4.0 5.0 1.0 1.0 2.0 4.0 4.0 5.0 2.0 5.0 2.0 4.0 2.0 5.0 1.0 1.0 4.0 2.0 3.0 2.0 1.0 5.0 1.0 3.0 5.0 5.0 3.0 1.0 2.0 2.0 2.0 3.0 3.0 1.0 2.0 5.0 4.0 4.0 1.0 5.0 1.0 5.0 3.0 1.0 5.0 1.0 4.0 1.0 1.0 4.0 1.0 2.0 2.0 2.0 1.0 4.0 1.0 3.0 5.0 4.0 2.0 5.0 3.0 2.0 5.0 3.0 4.0 2.0 1.0 4.0 2.0 5.0 3.0 1.0 4.0 2.0 3.0 3.0 3.0 5.0 5.0 1.0 1.0 1.0 2.0 5.0 5.0 1.0 1.0 3.0 3.0 4.0 4.0 3.0 5.0  
17 11.0 4.0 5.0 5.0 1.0 1.0 4.0 2.0 3.0 4.0 3.0 3.0 5.0 1.0 2.0 5.0 1.0 5.0 4.0 4.0 4.0 2.0 5.0 4.0 2.0 3.0 3.0 2.0 5.0 1.0 1.0 3.0 2.0 4.0 3.0 4.0 3.0 1.0 2.0 4.0 5.0 5.0 4.0 5.0 1.0 1.0 3.0 2.0 3.0 5.0 1.0 1.0 5.0 4.0 2.0 3.0 5.0 2.0 3.0 4.0 5.0 5.0 4.0 2.0 2.0 5.0 5.0 3.0 1.0 5.0 5.0 2.0 3.0 4.0 4.0 1.0 5.0 1.0 5.0 4.0 3.0 3.0 2.0 3.0 2.0 5.0 3.0 3.0 5.0 5.0 4.0 2.0 5.0 5.0 5.0 1.0 4.0 2.0 3.0 1.0 1.0  
25 7.0 5.0 4.0 2.0 3.0 5.0 4.0 2.0 5.0 2.0 4.0 1.0 2.0 1.0 2.0 5.0 5.0 1.0 1.0 3.0 1.0 3.0 2.0 5.0 4.0 5.0 3.0 1.0 5.0 2.0 1.0 2.0 4.0 3.0 3.0 2.0 1.0 1.0 1.0 4.0 1.0 4.0 5.0 4.0 5.0 3.0 1.0 5.0 5.0 2.0 1.0 1.0 3.0 4.0 5.0 1.0 2.0 5.0 4.0 5.0 3.0 3.0 2.0 4.0 2.0 5.0 4.0 3.0 5.0 1.0 4.0 1.0 3.0 3.0 1.0 4.0 5.0 1.0 4.0 4.0 2.0 4.0 4.0 5.0 1.0 5.0 3.0 1.0 3.0 1.0 1.0 1.0 4.0 3.0 4.0 5.0 2.0 4.0 3.0 1.0 4.0  
195 13.0 2.0 2.0 4.0 3.0 5.0 2.0 5.0 1.0 3.0 2.0 2.0 5.0 2.0 5.0 1.0 4.0 3.0 2.0 2.0 3.0 4.0 1.0 2.0 4.0 2.0 3.0 2.0 3.0 1.0 4.0 2.0 2.0 3.0 5.0 3.0 4.0 1.0 3.0 4.0 5.0 3.0 1.0 4.0 2.0 1.0 4.0 3.0 4.0 1.0 2.0 4.0 3.0 3.0 1.0 4.0 3.0 4.0 1.0 4.0 3.0 5.0 5.0 5.0 4.0 1.0 1.0 2.0 3.0 4.0 2.0 5.0 3.0 1.0 1.0 4.0 3.0 2.0 3.0 4.0 5.0 3.0 4.0 3.0 3.0 5.0 2.0 3.0 3.0 5.0 2.0 3.0 3.0 4.0 1.0 1.0 3.0 1.0 5.0 3.0 3.0  
37 8.0 4.0 1.0 3.0 2.0 1.0 3.0 2.0 1.0 2.0 5.0 3.0 5.0 2.0 2.0 4.0 4.0 3.0 3.0 4.0 3.0 2.0 4.0 3.0 4.0 3.0 3.0 4.0 3.0 1.0 1.0 1.0 1.0 3.0 5.0 4.0 2.0 2.0 4.0 4.0 1.0 3.0 4.0 2.0 3.0 3.0 3.0 3.0 4.0 2.0 2.0 3.0 3.0 1.0 2.0 2.0 4.0 4.0 3.0 2.0 4.0 3.0 2.0 4.0 3.0 5.0 5.0 2.0 5.0 1.0 4.0 4.0 1.0 4.0 2.0 4.0 2.0 3.0 1.0 1.0 2.0 1.0 1.0 2.0 1.0 1.0 1.0 2.0 5.0 4.0 4.0 5.0 4.0 5.0 2.0 1.0 5.0 5.0 3.0 1.0 3.0  
188 10.0 1.0 3.0 1.0 1.0 4.0 5.0 1.0 5.0 1.0 2.0 2.0 2.0 3.0 5.0 1.0 5.0 2.0 5.0 3.0 1.0 1.0 3.0 1.0 2.0 5.0 3.0 3.0 1.0 4.0 5.0 1.0 1.0 2.0 2.0 3.0 2.0 3.0 4.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 3.0 1.0 5.0 2.0 3.0 5.0 4.0 3.0 3.0 5.0 5.0 3.0 2.0 3.0 4.0 5.0 3.0 5.0 3.0 4.0 4.0 4.0 4.0 3.0 3.0 5.0 3.0 2.0 1.0 2.0 1.0 5.0 4.0 2.0 2.0 5.0 4.0 2.0 5.0 5.0 2.0 5.0 1.0 3.0 5.0 1.0 3.0 1.0 4.0 3.0 1.0 5.0 1.0 3.0 2.0  
99 8.0 1.0 1.0 3.0 3.0 1.0 4.0 2.0 2.0 4.0 3.0 1.0 3.0 1.0 3.0 5.0 4.0 2.0 1.0 2.0 5.0 4.0 3.0 4.0 1.0 5.0 4.0 1.0 3.0 1.0 5.0 1.0 4.0 4.0 2.0 5.0 4.0 5.0 4.0 2.0 3.0 4.0 3.0 1.0 3.0 4.0 2.0 1.0 4.0 4.0 3.0 2.0 3.0 3.0 1.0 3.0 5.0 5.0 4.0 2.0 3.0 5.0 1.0 4.0 1.0 2.0 3.0 2.0 3.0 5.0 5.0 1.0 1.0 2.0 4.0 2.0 1.0 4.0 3.0 4.0 2.0 5.0 5.0 3.0 2.0 1.0 5.0 4.0 1.0 5.0 1.0 1.0 5.0 2.0 5.0 5.0 3.0 2.0 3.0 4.0 3.0  
178 7.0 2.0 1.0 3.0 1.0 5.0 3.0 2.0 5.0 5.0 3.0 1.0 4.0 2.0 1.0 4.0 5.0 3.0 3.0 3.0 2.0 2.0 2.0 5.0 2.0 5.0 2.0 3.0 4.0 1.0 5.0 2.0 1.0 1.0 5.0 2.0 2.0 4.0 4.0 4.0 2.0 2.0 1.0 5.0 3.0 3.0 5.0 2.0 5.0 5.0 3.0 4.0 5.0 4.0 4.0 2.0 5.0 3.0 1.0 1.0 4.0 5.0 3.0 3.0 2.0 4.0 5.0 1.0 3.0 4.0 4.0 4.0 1.0 4.0 5.0 4.0 2.0 2.0 3.0 3.0 1.0 3.0 1.0 3.0 4.0 2.0 4.0 1.0 5.0 3.0 2.0 2.0 4.0 2.0 5.0 4.0 4.0 2.0 1.0 1.0 2.0  
6 8.0 5.0 3.0 3.0 1.0 4.0 2.0 2.0 2.0 1.0 2.0 5.0 3.0 3.0 4.0 2.0 1.0 1.0 1.0 5.0 5.0 1.0 1.0 5.0 2.0 4.0 3.0 4.0 2.0 2.0 5.0 1.0 5.0 5.0 4.0 1.0 4.0 1.0 4.0 4.0 4.0 4.0 4.0 3.0 3.0 3.0 3.0 1.0 1.0 1.0 3.0 1.0 4.0 3.0 5.0 3.0 4.0 1.0 4.0 1.0 1.0 3.0 3.0 5.0 1.0 2.0 4.0 4.0 5.0 4.0 5.0 5.0 4.0 5.0 2.0 3.0 1.0 3.0 3.0 2.0 5.0 1.0 2.0 1.0 5.0 3.0 3.0 4.0 4.0 5.0 1.0 3.0 2.0 4.0 3.0 2.0 3.0 2.0 3.0 4.0 1.0  
36 14.0 1.0 2.0 2.0 3.0 5.0 2.0 1.0 1.0 2.0 4.0 3.0 3.0 5.0 2.0 5.0 5.0 4.0 4.0 1.0 1.0 4.0 2.0 3.0 2.0 5.0 3.0 5.0 5.0 2.0 1.0 3.0 5.0 1.0 2.0 2.0 4.0 3.0 5.0 5.0 5.0 3.0 3.0 2.0 4.0 3.0 1.0 4.0 5.0 4.0 2.0 5.0 3.0 1.0 1.0 5.0 4.0 3.0 3.0 2.0 3.0 2.0 3.0 3.0 5.0 3.0 3.0 2.0 1.0 2.0 4.0 1.0 5.0 3.0 3.0 3.0 3.0 3.0 2.0 3.0 3.0 1.0 1.0 3.0 2.0 1.0 2.0 3.0 1.0 2.0 1.0 2.0 1.0 3.0 4.0 4.0 4.0 5.0 4.0 3.0 2.0  
173 9.0 2.0 4.0 3.0 1.0 3.0 4.0 2.0 3.0 5.0 1.0 1.0 2.0 3.0 2.0 4.0 1.0 2.0 5.0 4.0 1.0 5.0 2.0 5.0 2.0 2.0 2.0 3.0 4.0 1.0 4.0 3.0 2.0 3.0 1.0 2.0 5.0 3.0 1.0 2.0 3.0 5.0 1.0 5.0 5.0 4.0 1.0 1.0 1.0 1.0 1.0 5.0 5.0 3.0 1.0 4.0 5.0 2.0 3.0 5.0 5.0 2.0 4.0 1.0 1.0 1.0 4.0 1.0 4.0 2.0 5.0 2.0 5.0 3.0 3.0 5.0 1.0 4.0 5.0 5.0 3.0 1.0 2.0 1.0 2.0 4.0 3.0 4.0 3.0 5.0 1.0 5.0 4.0 5.0 2.0 2.0 3.0 5.0 1.0 4.0 3.0  
93 13.0 2.0 2.0 4.0 5.0 5.0 3.0 5.0 2.0 4.0 1.0 2.0 2.0 5.0 1.0 5.0 1.0 4.0 2.0 2.0 4.0 5.0 2.0 3.0 3.0 4.0 4.0 2.0 1.0 4.0 5.0 4.0 1.0 1.0 2.0 5.0 1.0 3.0 1.0 2.0 5.0 5.0 5.0 5.0 5.0 3.0 2.0 3.0 2.0 1.0 4.0 5.0 3.0 3.0 5.0 1.0 3.0 5.0 3.0 1.0 4.0 4.0 1.0 4.0 1.0 4.0 1.0 1.0 1.0 1.0 5.0 2.0 2.0 4.0 2.0 2.0 3.0 4.0 4.0 1.0 4.0 5.0 1.0 2.0 1.0 1.0 3.0 4.0 1.0 2.0 1.0 2.0 3.0 4.0 4.0 3.0 4.0 5.0 5.0 3.0 5.0  
73 9.0 1.0 4.0 3.0 4.0 5.0 2.0 4.0 3.0 3.0 1.0 3.0 2.0 5.0 5.0 4.0 4.0 4.0 3.0 1.0 4.0 4.0 5.0 2.0 1.0 4.0 4.0 2.0 4.0 5.0 5.0 3.0 2.0 3.0 1.0 4.0 2.0 3.0 3.0 2.0 3.0 2.0 1.0 3.0 5.0 5.0 4.0 2.0 3.0 2.0 3.0 4.0 3.0 3.0 2.0 4.0 4.0 2.0 3.0 1.0 1.0 5.0 2.0 5.0 2.0 3.0 2.0 1.0 2.0 5.0 3.0 1.0 5.0 5.0 3.0 3.0 4.0 2.0 1.0 4.0 2.0 4.0 2.0 4.0 5.0 2.0 5.0 2.0 5.0 5.0 3.0 4.0 3.0 5.0 1.0 1.0 5.0 3.0 3.0 3.0 4.0  
33 14.0 5.0 3.0 1.0 3.0 4.0 1.0 2.0 3.0 1.0 5.0 1.0 1.0 4.0 5.0 1.0 5.0 3.0 5.0 2.0 4.0 5.0 2.0 5.0 4.0 2.0 3.0 3.0 2.0 3.0 5.0 5.0 3.0 4.0 1.0 4.0 4.0 2.0 1.0 5.0 2.0 4.0 3.0 1.0 4.0 2.0 3.0 1.0 3.0 2.0 5.0 3.0 4.0 3.0 5.0 5.0 3.0 2.0 2.0 3.0 1.0 3.0 1.0 2.0 5.0 1.0 5.0 4.0 3.0 2.0 4.0 5.0 3.0 2.0 1.0 5.0 5.0 3.0 5.0 1.0 1.0 2.0 2.0 5.0 1.0 3.0 4.0 5.0 4.0 5.0 5.0 1.0 3.0 5.0 3.0 5.0 2.0 5.0 2.0 1.0 1.0  
78 15.0 3.0 1.0 5.0 1.0 2.0 1.0 3.0 2.0 3.0 5.0 3.0 5.0 5.0 4.0 3.0 1.0 3.0 2.0 2.0 5.0 3.0 5.0 1.0 5.0 1.0 2.0 4.0 4.0 3.0 3.0 3.0 5.0 5.0 3.0 4.0 2.0 1.0 3.0 2.0 3.0 5.0 2.0 2.0 3.0 2.0 4.0 4.0 3.0 5.0 5.0 3.0 4.0 4.0 3.0 2.0 1.0 2.0 2.0 1.0 5.0 2.0 3.0 4.0 3.0 2.0 5.0 4.0 4.0 5.0 5.0 1.0 3.0 4.0 4.0 4.0 5.0 3.0 2.0 2.0 2.0 3.0 5.0 2.0 3.0 4.0 2.0 4.0 5.0 3.0 4.0 4.0 3.0 5.0 2.0 3.0 2.0 2.0 5.0 1.0 1.0  
22 9.0 2.0 5.0 1.0 1.0 4.0 3.0 2.0 3.0 5.0 3.0 4.0 2.0 2.0 4.0 1.0 3.0 3.0 2.0 3.0 1.0 2.0 2.0 5.0 2.0 4.0 4.0 4.0 2.0 3.0 4.0 1.0 5.0 1.0 1.0 4.0 3.0 3.0 4.0 5.0 3.0 5.0 3.0 1.0 5.0 5.0 3.0 2.0 4.0 1.0 5.0 3.0 5.0 4.0 1.0 4.0 1.0 5.0 5.0 4.0 1.0 2.0 1.0 2.0 5.0 2.0 1.0 3.0 3.0 5.0 2.0 3.0 1.0 1.0 1.0 2.0 5.0 2.0 2.0 3.0 2.0 2.0 4.0 4.0 4.0 1.0 2.0 5.0 3.0 3.0 1.0 5.0 4.0 5.0 5.0 4.0 1.0 1.0 4.0 3.0 2.0  
163 14.0 1.0 1.0 3.0 5.0 3.0 3.0 1.0 5.0 4.0 2.0 2.0 2.0 2.0 3.0 4.0 2.0 3.0 4.0 2.0 1.0 3.0 4.0 2.0 2.0 1.0 2.0 2.0 5.0 1.0 5.0 3.0 4.0 1.0 3.0 3.0 1.0 3.0 1.0 4.0 2.0 1.0 1.0 3.0 5.0 2.0 1.0 4.0 4.0 1.0 1.0 3.0 4.0 4.0 1.0 4.0 3.0 2.0 5.0 1.0 1.0 2.0 3.0 4.0 1.0 5.0 4.0 4.0 3.0 1.0 4.0 1.0 2.0 4.0 2.0 2.0 3.0 5.0 5.0 2.0 1.0 2.0 4.0 2.0 1.0 3.0 4.0 3.0 4.0 4.0 1.0 3.0 1.0 1.0 4.0 5.0 4.0 5.0 4.0 2.0 1.0  
166 13.0 1.0 3.0 3.0 2.0 4.0 3.0 1.0 4.0 5.0 4.0 5.0 5.0 5.0 4.0 3.0 4.0 4.0 3.0 5.0 3.0 4.0 4.0 5.0 2.0 5.0 1.0 3.0 2.0 2.0 4.0 2.0 1.0 1.0 1.0 5.0 5.0 1.0 3.0 2.0 2.0 1.0 2.0 3.0 5.0 5.0 5.0 3.0 5.0 5.0 1.0 3.0 3.0 5.0 5.0 4.0 5.0 4.0 5.0 2.0 2.0 5.0 1.0 3.0 2.0 1.0 1.0 2.0 1.0 2.0 5.0 3.0 3.0 4.0 2.0 5.0 5.0 2.0 4.0 4.0 5.0 1.0 2.0 4.0 5.0 3.0 5.0 5.0 5.0 4.0 3.0 5.0 1.0 3.0 3.0 5.0 1.0 3.0 3.0 2.0 1.0  
154 12.0 2.0 4.0 5.0 1.0 5.0 2.0 1.0 3.0 1.0 2.0 1.0 2.0 4.0 1.0 5.0 3.0 4.0 2.0 3.0 2.0 1.0 5.0 4.0 2.0 2.0 2.0 4.0 5.0 5.0 4.0 3.0 4.0 5.0 4.0 4.0 4.0 5.0 5.0 1.0 5.0 2.0 1.0 4.0 1.0 3.0 1.0 3.0 2.0 3.0 2.0 5.0 1.0 1.0 4.0 2.0 1.0 4.0 1.0 1.0 3.0 3.0 2.0 5.0 1.0 4.0 1.0 4.0 1.0 2.0 4.0 4.0 3.0 4.0 2.0 1.0 5.0 1.0 1.0 5.0 5.0 4.0 2.0 2.0 2.0 3.0 5.0 1.0 5.0 5.0 3.0 3.0 1.0 4.0 3.0 1.0 5.0 4.0 5.0 3.0 2.0  
175 6.0 5.0 2.0 2.0 2.0 3.0 3.0 3.0 1.0 4.0 3.0 4.0 3.0 5.0 4.0 3.0 5.0 5.0 5.0 1.0 5.0 3.0 1.0 3.0 2.0 3.0 5.0 1.0 3.0 1.0 4.0 3.0 2.0 4.0 5.0 5.0 4.0 3.0 5.0 5.0 4.0 1.0 1.0 5.0 5.0 4.0 2.0 4.0 1.0 2.0 2.0 3.0 5.0 3.0 5.0 3.0 3.0 2.0 2.0 3.0 4.0 3.0 3.0 4.0 5.0 2.0 2.0 2.0 3.0 2.0 3.0 3.0 2.0 3.0 3.0 2.0 1.0 5.0 1.0 4.0 2.0 4.0 3.0 5.0 2.0 4.0 3.0 4.0 3.0 3.0 4.0 3.0 1.0 1.0 2.0 3.0 2.0 3.0 1.0 1.0 2.0  
198 8.0 3.0 3.0 5.0 5.0 1.0 2.0 1.0 5.0 3.0 3.0 1.0 1.0 5.0 5.0 1.0 3.0 3.0 1.0 4.0 4.0 5.0 3.0 1.0 3.0 2.0 4.0 4.0 4.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 5.0 4.0 2.0 1.0 1.0 4.0 4.0 5.0 5.0 1.0 4.0 3.0 3.0 3.0 3.0 3.0 3.0 5.0 5.0 5.0 3.0 3.0 4.0 5.0 1.0 5.0 4.0 5.0 4.0 2.0 1.0 1.0 2.0 3.0 3.0 1.0 1.0 3.0 2.0 3.0 1.0 2.0 5.0 2.0 5.0 2.0 4.0 4.0 1.0 4.0 3.0 1.0 4.0 3.0 3.0 2.0 2.0 1.0 2.0 4.0 3.0 2.0 2.0 5.0 1.0  
126 7.0 4.0 2.0 5.0 4.0 3.0 2.0 5.0 1.0 5.0 1.0 1.0 1.0 4.0 3.0 4.0 2.0 4.0 5.0 4.0 1.0 4.0 1.0 5.0 5.0 4.0 3.0 3.0 3.0 3.0 2.0 2.0 5.0 3.0 2.0 4.0 3.0 1.0 3.0 2.0 4.0 4.0 2.0 5.0 4.0 1.0 5.0 3.0 2.0 4.0 2.0 5.0 5.0 3.0 4.0 4.0 1.0 5.0 4.0 2.0 4.0 1.0 2.0 1.0 2.0 3.0 5.0 3.0 5.0 1.0 2.0 1.0 4.0 2.0 5.0 5.0 1.0 3.0 2.0 3.0 5.0 5.0 1.0 5.0 1.0 1.0 4.0 1.0 5.0 4.0 4.0 5.0 3.0 5.0 5.0 5.0 1.0 2.0 5.0 3.0 4.0  
